Date,Steps,Sleep_Hours,Heart_Rate_bpm,Calories_Burned,Active_Minutes
2025-01-01,11321.900258462867,7.188760100874329,63.17676663989732,2304.9199590316202,160.1304844114357
2025-01-02,12247.347487836754,7.5813952920208,71.18641850772718,3702.3895550858438,71.90727087340619
2025-01-03,11537.960822992574,6.464634009918587,50.89655743724426,2503.9539338927566,56.76763562510109
2025-01-04,,6.657714556676817,59.145721404808526,4080.6801013234094,121.12936746160133
2025-01-05,16662.318086744785,7.1958186724507,72.34751570956956,2723.3286364716732,114.32013762818758
2025-01-06,4484.91279723956,5.922290383830002,57.06752805695075,3206.064429578215,149.82837737882755
2025-01-07,7702.578190726652,5.99053816234218,66.83268252450111,2560.707864214107,144.03844757466726
2025-01-08,8497.108407284702,7.818687866823922,88.73768015895838,,75.80863933541957
2025-01-09,7304.113593259789,8.621410374234424,56.49798337919303,3191.268807131886,125.82155180419919
2025-01-10,6072.91910756482,8.94198881117439,81.21569924928524,3928.3249093562954,138.66887716214598
2025-01-11,9414.313001211998,8.14721493524648,68.58030780999023,2596.663382945956,39.364132022825515
2025-01-12,4727.076329033455,6.082004988707276,58.010673067500605,2659.195242687605,31.542371105890865
2025-01-13,11479.967998113152,5.605550809735326,69.06469604938567,4097.399689480159,147.22403558315898
2025-01-14,5372.394626998504,6.640521202740536,54.032882691239905,2798.8557319696906,121.66104666671947
2025-01-15,4460.838057634948,7.619373641698437,49.994972056290024,1939.7805523657744,
2025-01-16,10407.17700320133,6.2801166792624565,56.83514585587392,3669.614778704029,75.72847411484426
2025-01-17,10097.089878490437,7.046864379364231,76.62352088232963,3243.5422219095963,170.55441197437605
2025-01-18,8812.790678147767,8.403278326201772,67.96301702652295,2247.6242702287946,140.6337057960043
2025-01-19,10797.19208316747,6.873872809029084,,3463.48883428572,141.54577277737113
2025-01-20,6396.785553843578,7.32166699677378,97.11950142521249,2035.362839319483,135.2700177370207
2025-01-21,11816.21837308616,8.149758365351213,64.422414066224,3527.380972422903,137.8629292847878
